TransactionID,IpAddress,PhoneNo,DeviceID
81c14720-1bea-4527-8aeb-77ec2e28101a,113.40.250.5,+1-065-080-3437x400,2563548388304
fb4b00e0-8f24-484f-9016-72b2b1bf4d2b,142.161.59.206,344.068.4253,7287785312469
5e16e539-6fff-404c-82c2-e12f14416921,207.192.98.250,+1-951-118-3408x327,4030997416952
890e46b8-560f-427f-b301-133c2b81d7cc,203.160.137.212,8008573857,7642493606289
5a9606c8-b849-453e-b541-6cd73b29026e,166.121.178.99,+1-920-407-5452x008,9956949968175
2cbba194-1037-4903-af0b-c46f4bf5c7f0,203.176.123.9,815.745.5654x7247,0179044158502
7032c2f1-2653-4133-b727-d231baaec0fb,111.161.156.33,001-062-789-1243x046,9929125172500
42e051d9-e17c-41fa-b369-24dd5b94ec08,74.67.185.62,(034)267-3057x23467,8366313951065
7c0509a1-d453-406b-9ff5-778c87deef27,20.9.80.39,332-483-5846x203,9874479561158
fd1408bd-4e34-49d3-b605-3290caa6003f,109.23.31.180,001-062-660-5969,9702997425874
37c4819f-bfb9-46cd-b508-27fc79069294,203.210.197.18,988.709.7146x689,9183711625168
3ff2c3fe-4960-4dd5-af51-48a4d8f09a79,172.141.253.35,658.049.2679x57695,9093095311770
27e5c813-fee8-4d9b-8fa4-779c4e5a52fa,10.125.84.240,1193473797,8845051677918
5f275ef9-4109-4c2b-89c8-02c5dbafd1a9,64.198.181.123,+1-724-581-1247,7308921143135
d14683b9-2ac1-4ab3-b122-e1b939e70f36,181.223.146.64,(318)546-4385x7884,8878600628030
33422011-f1fb-44d6-9158-9dc1d33b74d1,71.3.210.189,556.940.1299x948,3475588141425
e548bfbf-0779-4d22-9e69-94d8b2e41ad2,173.5.182.155,469-787-3621,5290493878570
dd11c830-a6ca-42e2-819d-9f64dcf45a9a,160.127.246.119,7242082308,7757669713303
9c34f923-54a1-4a25-8f0b-68db17e75358,103.109.49.104,001-849-246-7938x30690,8886876558653
818d144d-7564-43f3-bfee-f6dbb2fcdda9,26.6.113.212,001-622-555-9596,9957635660715
e18d3f3f-0953-4af9-aa32-24ea91344891,217.26.130.82,218.651.4493x04375,6684413491379
6789c401-b235-4c59-a659-2755ce49dccf,73.169.7.239,001-773-299-3306x80080,2787951625367
6ff412a7-544f-4716-a36a-d45edb83f5a4,123.232.244.38,(042)551-2100x841,8683912838693
19b9263f-e792-4e9a-b03b-af97bbabb14d,143.208.75.6,547-910-6983x76314,8742338349518
3b527d75-f5e9-4d45-8eea-a64184ee4464,221.119.199.12,036.702.9893,2179600440562
9ed24952-a506-4e59-99c1-5932e9b07a62,132.138.25.132,292-673-3470x6963,4585214551740
dd77bcc5-9d68-4896-94a5-e392737ad287,14.200.5.114,1889843586,7818054717336
94d28b5f-8134-4611-9312-b4d339a96933,95.103.12.125,994-075-8979x88257,4778907404381
fa0e8a91-7216-4517-886f-1b25978e718f,211.30.214.125,418.342.5830,5677013649183
7f90ca0d-25bc-47e0-bb92-3d6daf5829c5,54.178.165.206,3101611269,4890172746572
5a143a31-c0db-46b2-b147-dc403f2594db,40.241.37.100,+1-274-765-0648,7933051757983
32cbceef-d17d-4b3c-899a-a2c7f8b73c30,83.77.229.96,3648736994,7689150061793
b41dc5a7-8be2-44da-b920-7b0debccec23,146.91.138.120,052-449-5274x083,6584064972049
fe400360-162a-42f6-bb00-593b14266d87,46.9.205.229,+1-425-336-1317x849,9300932487028
6ef686ad-67bc-4239-915a-f5886ff8b983,28.108.135.248,4232774670,4352513694204
cad7dc6b-3f52-4674-b72a-ac082ba404df,1.124.240.244,001-719-032-8063x31854,3370594064643
d2b98710-a9fb-4dd4-9f54-c38166f0f989,211.252.87.233,(983)345-4471,9826587880697
c0d0206c-0adb-4a5b-9ccd-a0067a9cd754,213.41.165.23,001-206-351-1926x6467,6300543401641
35b87d0a-42e6-4c86-a1ff-9f0ea9b10264,173.146.175.127,5950353531,0652001112396
e86d3c2c-32e7-4fff-8b94-da434880b608,186.29.151.178,+1-680-078-8930x81064,7918163563431
86776e2a-7ea1-4e4f-be3a-d6e88660c9c1,52.20.115.245,016.406.6073,4182612400522
b70f7675-cab1-4e48-9cdd-fb72b8ef500a,204.153.63.165,+1-444-753-6118,9065396782049
d5ef2615-5c85-475d-ae36-7b5424a9f7b8,50.205.221.186,746-288-3964,5198384003010
1f396b4b-88e0-4aad-a96b-f4149147c00e,32.224.220.251,152-599-6082x0072,8796878643551
1a4b52cc-f1b2-4c1e-9664-83c676df4dfb,178.74.189.141,787.276.9585x422,2346751251796
34fe864b-5014-4ebe-b323-5b15fa5a0bdd,161.136.83.118,(015)132-6373x358,1561985442057
335a5d44-ed06-439c-99fa-1fe814e217b5,1.141.71.159,093.106.2103x478,6190825045933
c5a2aee0-49c5-4236-b99f-15b9fd4d52ba,122.114.57.97,779.766.3496x01576,7019053077637
5c43b7a7-a829-4bc1-99e6-8c090a5cf605,106.190.159.143,001-204-424-0689x05737,6217947560887
f0652ef3-b590-4749-93c5-a5f4db2b8cc6,43.198.200.189,763.903.4340,7121494210098
9f7747a8-0fe5-4112-bac2-98fdb23b65fc,93.98.154.27,(827)847-8053x4969,4985082444651
1a646de6-a67c-47e1-bfd5-ee873d302b38,143.172.65.181,(316)771-7213,4193353740416
b11b1fd1-fdb3-49f9-86e8-ad006b92a1cc,185.253.74.118,(249)108-4221x770,9036448323341
12d52461-81a7-4b71-bd39-d2c6da5924d4,135.123.38.161,493.065.4840,2920772861285
6faf6c53-35d8-4232-8ff9-12f1b8da9a60,90.178.123.150,411.440.8674x59526,4517357096592
3bd4ad64-a8f5-4118-b741-a48af7fecf72,134.176.29.151,682-686-5953x2470,2957816832727
cfeb258a-6942-4138-a18f-9373210d579b,181.66.188.222,4505477530,2666292763465
098ba498-0af3-42f1-b143-836b767cef78,76.151.142.190,544-895-0563x0430,9463308208269
df1f9944-9b5c-4ebe-bd9f-1af92d863547,51.156.36.82,001-221-480-8384x94023,7434109029648
94338e55-3bc6-4643-a5d1-7de60ccb34f8,180.71.26.29,711-236-2269,3491948855181
e6df947d-9052-4254-ac6c-a29dc4cf896d,133.219.229.168,+1-862-411-7778,9132193695038
79b6a7b0-0d78-4ac8-9735-e074b1378bfd,67.103.15.67,682.863.3023,4414418829626
551a1900-166f-408d-b897-4628c2750c9c,222.21.206.132,(577)356-6565x48152,5967348347743
b10aef75-3890-4a37-a76a-395fa923856b,43.77.33.81,+1-494-843-7283x5027,6045127501465
a24ff264-d41b-4a11-a4f8-cb88a2cec88e,223.236.200.239,305.624.6582x0813,0967207521445
c04cebf0-1b56-4b68-bc45-502388083feb,222.216.164.15,001-643-733-9357x3737,4862761108053
62f57b2f-5489-4ec1-818c-d8111c5228ab,211.239.90.127,247-401-1675x071,5267436864408
09ed5779-ea36-4038-9dc8-3aae3f764ca9,77.57.173.53,405.996.4483x7188,0704690021283
3d57c974-3c3c-44b5-80d5-92835d83a5cf,121.157.190.248,619.342.5376x034,8931858330819
7de40f23-d01b-423b-acb0-b5506a19f9b0,217.39.18.248,499-962-8688,2048297941864
f2330f9b-3247-462f-97c2-fa8646d9b3ef,222.60.171.50,711-433-4607,3553112585645
c2363240-da50-4641-905c-86c874255684,43.70.97.19,449.794.3033x681,4984960570372
66679195-f494-4fd3-bac1-ad9adc48c9ec,214.63.146.216,377.071.8048x9316,7597246406850
a3d3f782-e7eb-4f8c-b811-b0bebeaa3ac9,12.218.25.151,631-979-9579x09086,0982254829071
fff227e9-f174-4e70-85d7-37a6edf7b498,66.5.249.5,001-587-685-9352x52840,4901220422779
9546f438-3ed0-4f47-847b-dd9310f6af5e,212.239.99.251,(001)892-4552x36638,7559544381596
27b3c6c9-304b-4d79-9230-c9b9fb692c61,131.22.151.101,+1-986-028-6139x7486,7661606835518
212b6a0f-6e30-44be-afa0-9e36b7f8e73d,119.173.128.47,(240)894-4673x677,6874295428498
f20bf942-bab1-4a5a-8210-c8239bc7e061,190.118.196.158,611-295-8917x37510,6984333653626
48be8cb9-8a49-49f4-8805-f27b390086af,170.61.226.6,(927)969-6433x41713,1026461565691
7db985d0-470c-4601-a1d8-e3acd1d3989f,75.52.192.186,+1-963-010-9073x652,4974568802085
61ce9d18-84f5-4f0d-bca5-cf53358da707,140.45.68.227,(766)658-5645,4701415473789
435a5c4d-2a14-4640-8831-5305061848da,63.135.29.32,281.495.6153x68622,7117756182329
194667f4-21d6-4f03-92a6-50687091f424,158.218.171.25,296.682.9230x491,5050213486377
ae4922fa-ddcd-4560-8d76-6f754e388942,182.31.7.79,001-720-386-5718,9922147613523
3ccef3ef-fbda-4a23-be6c-088171ae2a4f,29.8.231.221,(267)635-0304x44181,7213886180510
7157a229-a60f-4033-8695-1c5ce7139875,117.189.181.175,+1-539-183-7645,2710190800963
c0d88d17-a1d1-452c-99a4-184cfc9cfb81,71.218.209.58,372.459.9929x93212,5151467022218
58f86d2f-cb58-41f0-84c2-2dda8f0b4f3c,126.125.71.86,782-043-6074x0498,4175483686813
4e40d569-d6fe-4301-ac44-d0d990cf2f05,41.48.4.68,+1-955-289-2805,8627981757439
e1dc7c56-ed36-468d-a991-a00c3f2737fa,83.33.17.251,(682)734-3765,6277128205624
eb2d9a42-b8ee-4580-8875-04d48772917b,33.200.94.137,(195)942-5106,5985852045199
f63c6f72-d1a8-4135-b250-203ceda8fa36,138.83.188.213,197.304.1466,4312160851980
c043d82a-d612-41c3-967e-fd9a6a9b3630,11.249.119.153,(013)674-0554,0608728655045
93038a22-9e75-4a91-86ce-6e3f11bc6bb8,107.120.119.218,753-723-7355x10389,1693143975018
9677c75c-fe0a-4ad9-8d54-4ef85d407d5e,176.73.4.42,(959)546-2855,4784893267097
5bdf31a6-0af3-42d9-9ffc-a3bbb4ceb9bd,155.156.177.195,+1-121-444-0162x4036,8668029740533
455af473-514b-4c12-b491-ffe8ba45bc8b,27.154.58.71,749-643-0076,7698520551363
8a0cba5f-06f6-41d6-868d-711ca15c55a2,164.121.244.194,001-253-390-8268x2176,4602983175826
cf9fddca-04de-439c-a8fb-233895076126,20.105.181.189,022-256-8608,8751801520701
508e01dd-e6f9-41f9-b7c7-37f9288df5f4,195.132.225.42,480-404-7118,9178096453631
8ad052ef-1850-4646-a341-fadf7f481c6a,23.238.13.237,398.977.7091,1135659806212
c5ab21f4-ef2f-4a46-a8de-f921314ce68f,7.223.176.70,5329899116,4496475887919
c85615a3-fe81-4461-97b3-cfdf2f77fcd5,54.122.244.103,635-086-5521,7438282386053
103176b2-7f3c-40b7-bbdc-053c1b15cb45,61.249.99.162,(268)697-3930x254,4313318278317
2b330a4d-22ce-4b77-8510-ae8733b0806d,148.29.45.110,299.687.4695x532,1860477983701
12277b43-fe28-48d9-8075-b3582444bd1a,206.255.36.29,6813120531,9005265738156
5eadc8b4-1de3-4f28-997d-dbdafc27f1b7,71.105.15.74,137-770-0759,3611697174559
8c337994-36db-4cd0-8739-cfd0d73b20c2,132.134.113.155,001-669-810-2671x358,0591458682642
01d76749-ff07-469d-8761-7710393e5fb0,29.247.109.246,431.841.7168x93113,2581441983986
2e30a61f-30e5-4f41-a3bb-06b235ac8541,96.107.175.16,765-977-9100,4207109096493
3cff7615-50ca-4fd0-bda9-6300fadd17b8,73.226.97.79,001-401-056-1439,3489570477697
3a217b42-bd38-471b-91de-92ce90c01836,217.39.18.248,499-962-8688,2048297941864
b4f845f6-ba83-4278-8246-2f46c45bec58,125.255.69.47,404.797.9275x503,8345481439800
166ae9e0-5f0e-48a4-a323-0a7b43173973,115.133.198.191,5197260097,9450290109395
aac9c098-b7c8-4858-91bf-8e81cca4bcae,90.237.150.109,305.953.6079x774,8881665539317
ab9b79b3-cc34-4112-acf3-67c4dbcdaab0,58.190.87.139,001-941-675-0529x43809,8879680055967
0a403dd4-c6b9-4316-8335-79711f42e05c,86.223.73.255,688.513.2052,7158020476586
23660820-6e3c-4979-8c0b-efa58937b9c4,140.183.253.41,+1-393-095-6924x352,4087862385987
5221c47a-ea3c-43cf-9e18-77cbd65ee6cf,162.131.160.75,001-068-237-6217x395,0077000885334
20538ba2-1fed-4918-ae3c-d350a2e4c1ba,156.0.196.209,001-128-806-9915,3392137887851
431c1e97-ac70-4c0f-a88e-e6a232a27886,119.20.156.217,001-402-686-4825x7757,9809347501126
f9a5fd11-5078-4723-b176-dee5c6b12b77,63.71.248.248,1015791806,3253614022197
b7753200-bb05-4e22-8eea-40addf53ae2c,104.94.233.202,540-677-6729,6521158331459
feb919dc-ce67-49aa-b55e-946b5aa8beb5,184.63.39.233,(619)884-7695x996,4069352492051
14540525-8e7d-40bb-b7ef-1e1fca890ba6,107.120.119.218,753-723-7355x10389,1693143975018
2db96c63-b5f6-4a65-8f4f-b5b5128f48e3,74.47.209.101,517-660-8727x2139,9937661456342
f82ee69f-64a5-49ed-a027-b5be4fd01bac,144.215.47.7,789.922.8118x885,8956089207598
e2f0034c-5501-43d2-8285-4ec26916c744,19.25.224.21,652-626-3799x8030,4196061999372
a76ba945-8e3d-4ae9-9c97-c7d136c2cb8a,100.46.212.212,723.732.0670,5348571825618
5ff73f0b-4360-44eb-be71-93df2ac94506,191.108.15.77,+1-211-844-5976x297,5582534548141
dfcc6915-a84e-4ecf-bdd7-cc82835f673f,144.103.55.62,5482701174,2153793773818
b66e0f04-8087-4697-a953-25530241360f,111.45.253.46,988.779.1162x4527,5973624802459
2c28aea2-c634-4eb7-adaa-4a6130644c99,111.93.244.226,319.544.6023,8204370195528
f147e8b0-a7af-4c4b-b8c8-6e55ef0e6861,1.208.86.32,9106333993,1235440057496
ff3762b1-0a76-4040-ad88-03fbb5eab82c,151.141.188.87,(033)691-5535x8697,9526567693038
36e4686a-f6f1-47c4-a03b-b5e9baaa7dae,59.25.9.23,533-866-1678,5107650948611
c105c40f-24d9-44bf-852b-a82669efe4c7,78.5.35.228,(438)626-9766x447,6219822730850
39dd7b4f-d3b4-44f7-bc53-8840d888a9db,47.143.140.76,621-548-2080,9396577157623
12adf342-44d3-4d27-bae3-7175e6088647,14.239.3.219,8077118022,1140163795841
866c52f7-7a71-4ab1-a56a-457986326092,176.201.215.213,716.946.8477x087,8477388304517
b3249a31-a304-4bae-8cb7-41dced797011,77.108.189.223,370-201-5048,4987719762243
1bab169f-abf8-4024-8825-a5b92beacf23,8.216.94.66,(871)693-7771x24531,9367227625564
a6a9a16c-d34e-4639-9f5e-ef5211f707ef,175.96.14.93,001-863-212-8369x505,7049583933196
3c91935f-328d-4079-a318-d73bd1267311,39.9.22.10,9908989936,9532928211414
c39c2bb5-a348-467c-8601-c1c866313a3f,29.255.231.13,(113)495-6854x9591,5850796190565
21ef4ecf-9f40-4b1b-af34-4c62df3a95e4,84.210.74.32,+1-078-895-1462,3069129872335
83492632-4f51-4ad1-9e5d-d15fdf399bcf,111.67.246.64,001-403-770-6715,7438632975567
b72cb411-e552-425e-a902-db8987294011,137.17.132.187,+1-924-244-4389x1253,5104562892032
f404db5d-9204-4035-a8d5-8514df3fd21a,147.84.217.94,4445032574,6128901170183
791b77ab-64a4-4298-b31c-a0dcb795c72c,24.182.228.168,0216164823,6919978069248
2e16054b-caf8-41e1-b2af-ee25feb82e44,129.153.107.9,(318)525-9080,3938636003990
643d1dcf-766a-48a2-9f31-a99254f4b8d4,32.237.85.246,255-888-6509x09789,1446771840078
38e05e9a-6787-44ac-918d-1e4ae8c89fb6,177.220.4.165,+1-298-743-0935x4473,1032424272200
14ea0bb7-9ed0-49d7-9acf-f777f95a30dd,80.64.104.115,(448)181-8304x59003,3870771194436
c8d5f50f-67d7-4ff1-85a2-058b35e49c41,96.123.17.117,780.472.1631,6389243991639
e26b911e-f8ca-4048-aa9c-b8305a8d9e89,139.207.32.167,6768579035,4151236864969
f9694cad-ac14-47eb-9649-b3c2673089af,97.132.4.193,(192)754-6554x392,0486768154654
aebe5f43-2b3d-41a3-a38f-85868247442f,140.139.198.200,701.919.2491x23540,5723901104509
b8be3b2e-b670-4569-82fc-a244fba98038,112.203.159.204,001-583-852-9421x63907,8875619919639
326b60f5-b737-45a6-8277-be37d96521c9,15.167.96.40,(950)735-6530x707,4863002045487
932c486b-e300-4fbd-a527-bd7700adf19a,83.222.163.36,221.752.6219x46493,3949458240608
c9e0c0b5-3ccf-45ea-a30b-8ec6a0ca2292,86.139.226.140,524.790.1738x141,9942252027066
a18bc0ad-6cf8-467d-9d49-a7784534d602,209.62.155.64,001-775-100-0711x50506,2428248738696
49fc3d97-62ff-403b-aa26-d79ca9fe1a53,108.4.243.233,001-359-711-1837,5489224678448
b712af7f-3710-4d72-947a-8beb326aafec,41.227.17.231,(683)657-7790,0087921830251
eb63d89b-3ba3-411e-912b-d3f1279694be,103.106.28.162,+1-587-695-4017x43023,6614372386774
4c9d73b6-6668-4a62-bd32-39420cc2b6bd,68.28.109.127,503.705.5553x45714,5895937077807
b3fee409-c8fa-411b-bc47-04e68feee252,85.218.156.153,(160)027-5928x9265,0302206234878
491a2ebd-0684-42a9-a93e-d3cb75348368,174.78.87.176,001-101-520-9374,9272837343696
fa37c159-7a66-4a88-8f06-e18569b1ff8e,99.235.194.199,(622)094-1955,1358889484513
0d5425c5-8f73-425d-a6cf-f331060f5553,24.42.4.154,+1-488-635-3198x244,3113745484754
c6ee418a-ede1-475c-967b-7a6e8f82f9fb,214.251.102.238,2472652738,0922923772949
c125ad06-5df9-4b0b-b450-25860b0ef839,119.202.107.209,017.971.1255,5401035008146
60e57bb8-45d9-436d-a4ac-0e32eacbfeec,99.76.245.228,+1-581-669-8511x4916,7599707836166
7f91bc87-05f9-4f2b-85cb-9109e838ba03,156.163.215.41,(685)208-0816x798,7560830339493
4c5e7898-ef8f-42e9-b32b-48393ec8f3a2,217.70.179.79,035-458-8815x10006,5844530852475
0fe76147-0c07-44a0-861e-1d2d7e7aaa35,126.50.181.198,194-465-4775,2070047055446
b1745ff3-042b-4f57-93a2-1933e03e6aef,111.232.49.79,782.034.8374x082,7347811866475
b900f541-0b40-41c4-a819-88f2addad221,22.58.248.22,001-220-733-0156,7726989655462
4f5146d5-6b35-4a4a-a483-344077489a6f,206.216.83.94,707-188-4808,1288319676324
5fb9320a-b0a2-4519-9004-5913ae518cd5,80.234.54.179,793.398.1438x432,0505727291251
3b3111b0-2f1b-43c1-8974-0f9f918cc4eb,175.83.224.35,001-290-925-7930x504,8897526619175
2a641942-695a-442a-b881-cd0b13677c13,66.98.60.141,(358)374-1264,6043223189595
f70d3732-439e-4cfa-ac15-2f5cd7eae8af,68.166.95.66,(114)310-3020x713,1903243378300
85afbd3b-9362-404c-8519-8689d6806429,94.156.184.190,204-688-7363,2622017278493
33f2924b-3aef-4d6f-999d-09ce70275256,17.231.77.169,971-492-9156,7956684013108
f5badc11-2d99-4ef5-847d-63c8f8cac23c,69.253.135.98,(032)927-6245x016,2667694185415
3394996e-cb2a-4f7a-a684-407f6f52887e,167.122.64.103,(559)605-9967x1044,0485964948430
d78a3ab3-fe87-4460-a050-395f45ea33a1,87.105.186.134,(989)818-7805x54646,4988470256166
6c6ea6f9-2db0-47b6-920d-d506a5c50f7e,161.52.86.13,427-592-1157x484,6916547502980
b9cb98a1-7b0c-4097-9086-401ce5891952,21.6.155.239,+1-019-442-7162x3095,1263685726276
612d109b-9858-43e7-bf99-3dd0018ad305,212.116.163.195,032.458.2461,2696023271597
16ef7ade-2625-4645-b813-cb5cde910a08,88.170.193.236,001-501-669-5303,1533819764694
335baf45-ef9c-4667-b5c7-d153b93e979a,132.243.35.113,0896982385,6167858501712
5fc692ee-26b2-44d1-a574-a4d7449e7835,62.167.54.57,001-455-773-2566x5004,3010764480399
14fd5ae3-3ec6-47ea-a837-b5bdbfe53ecb,23.238.13.237,398.977.7091,1135659806212
703664fd-4bdd-4ab1-9d0c-b76ee68a70b2,169.140.113.199,(019)629-8719x12758,4194713606912
bfc96018-bdd8-4cbf-a716-6604c1b20ee3,200.145.106.206,001-075-528-9784x992,4881880058808
38b8f6ba-7923-4395-bfd3-ce4700ac0627,5.8.61.130,+1-056-986-6467,5034211020641
dbff83aa-aabe-4caa-81bc-f739472a5772,8.57.222.75,463-803-4726,5489375537815
72f9f5b2-4674-43ba-a15c-5324b857718c,111.175.29.25,(834)426-3774x42911,8998527040072
9d1dc320-1685-4ef9-a2cb-23f96977bd18,64.104.27.254,629.864.9822x44488,6150403904945
bbd32732-1d4e-4e76-a3db-236429e00e26,175.13.19.64,035.999.1413x4515,9971838792241
ca426992-4600-4a8b-b508-84fa04c767f3,63.232.112.219,+1-574-760-2792x4078,0582808836105
a827ce43-3049-4b90-ba9c-f3b64f1f64d4,83.67.191.209,270.915.9118x02157,8021226613123
8393bd87-37cf-4da2-89ef-95795af21825,37.96.225.237,541-740-8736,1465832697175
cd7fa91f-9423-4f2a-b93c-03cf6e828cfe,9.114.134.46,001-861-740-1555,6499418948434
bfd8f7e9-e288-4229-8a33-e73876571375,82.122.123.3,537.060.9780x7951,3566599623015
d379a7bd-6df9-46d0-bbbd-c46ec60a6c5e,83.106.158.154,(494)320-9774x862,0288652384851
1eb0816d-71bf-4479-b182-29ef811ef266,155.11.108.58,+1-424-737-6379x06207,5444669942610
28398fbe-8074-4d88-a27e-ed987a4f0150,220.94.238.20,287-822-1091x04578,1069828423507
c51bd436-25b3-4079-b73d-dcc5b7e8ed43,33.61.155.246,337-980-0623x5470,8821139642661
2735d292-1b82-4fbd-905b-d9e425741d1d,65.240.90.49,310.843.4642x597,6760691375188
27cb1ee3-ca91-4fec-9a8f-b8387f2756fe,167.231.108.102,0834386391,0763966973630
5011ca34-8d10-490f-b588-27f7220bb4b0,10.205.33.85,758-648-1710,2279839748423
25b9e433-61f0-41a5-a0e9-3e490ca7e083,76.11.50.151,102.573.1833,9304597339329
83973823-a101-468f-8e82-724e1f83a404,186.134.78.227,298-298-1380x7905,9310981114197
1c0969e4-b83c-4723-addf-d4bcce49421d,102.63.208.162,+1-600-661-6681,7737306311272
f23ebf0c-dfc0-42b7-bcdc-44e15515e62c,27.62.30.116,001-992-569-7801x23630,8846062194451
56a29d1a-1659-47a5-9feb-c989f81d4339,205.206.87.242,149.429.6704,1521151441602
3e4db5fe-1200-4dd2-a26a-480f54b1bd51,17.14.137.168,7592613882,6573860760172
fcf1f4d8-35a7-4ac6-aa6c-e58a3fc44dec,208.207.234.17,+1-245-582-7020,1230159533307
2501de48-0579-42d1-95fa-7daab342c6e6,121.252.248.117,001-550-129-0091x97626,1095283275532
ca645309-6002-4138-b63f-ab5144dfbfff,162.171.17.76,263-360-8623,0999227570775
5583fc45-b659-4560-91ff-5b90e1613dbf,140.0.168.134,443-378-7692,9698265208830
a1c6b801-ee42-4810-bd3c-71bc090a41a3,31.223.168.7,+1-121-983-9277x662,7474799055740
c25c5bd6-0bdf-4cef-ae59-711776e8e952,62.219.88.19,4432794554,9873364090671
f842a6d0-e672-4f97-b59d-eb7c33d9ca6d,223.227.209.39,117.541.1455x651,2085618149173
44261d55-6fea-42c0-accf-5346dcbf05e3,23.134.208.20,181.797.4360x613,8584657936081
ff264f2c-df2b-44e9-9fbc-12fac261a876,118.186.151.29,021.450.3923x79781,8557290575276
05937b15-548b-4a4d-89d1-1c0a43e23d0e,35.135.18.3,831-029-8701,8370752349037
64aeed7e-28ed-42b5-b60c-04ac0435e23f,2.82.10.116,(697)807-9347,4560532375728
b2b5b53f-0fbf-4c28-b832-d10eb230e5de,67.83.40.171,(464)765-1545,8691774217165
8a6922ed-9abd-490f-8ffb-93207eb9c39f,16.113.15.67,108-930-2092x602,6017081073103
acd2fad5-e441-474f-91f4-9ce0fae1712c,68.39.47.128,(187)565-2618x990,4738370483694
9bf3c41a-7a3f-4037-b08a-79fcb90c3bbe,167.140.2.67,(170)800-0785,4434409042715
8486ffa9-0b88-432e-89a2-7731b38a6f4e,157.236.50.108,707-622-2251x9585,4059399166816
fe4b0237-b6aa-4097-a990-dfb422d56731,97.150.235.137,431-847-3981,1792146043312
ba4778d4-e31d-4df6-9a7c-451bd8baea53,36.167.80.139,001-445-052-3728x426,2959747341683
60b7d91f-8e71-4f2b-92b7-755c0db8a261,47.151.171.40,001-116-384-1296x506,2857550808096
ff102822-0fdc-417b-8b83-03f6861f5f78,110.191.203.53,204-174-8618,8356021043607
a9e56ff8-d57b-4774-aff2-006b7c7c6e5b,169.56.174.253,586-477-1012,7668670941915
b676dc70-f9d6-46b7-91ad-9e2657640291,152.100.134.177,001-303-917-4384,2789230431980
90133283-66ce-406f-954b-5076ae077f32,74.101.252.239,+1-508-427-2519x0153,7812919444723
4c0efb12-c1d2-4bd4-8abc-4a9912df70af,99.61.157.143,+1-734-853-1547x3775,2503919764496
98726e3a-2e9d-4a4c-85c7-b9fec57aaea5,23.100.232.7,+1-617-971-6250,8612101972898
2d377af5-02a3-44d0-8c83-ac21c6418749,16.181.249.74,531.759.8244x851,9498050026753
d67922bb-5e68-4b10-8c52-f690f3b28599,112.170.211.114,212.987.4357,0381869950641
d2872739-2b8c-4139-90c0-370649f2ba30,32.19.114.238,(396)864-4115,7890906149775
695c9451-3d58-4d41-acab-3c48ff2d1dcd,179.97.123.22,099.564.2165x089,7431291998780
7f2cdd57-13ed-4e39-8230-f99858143e8f,70.198.102.20,690-759-0938x23977,1155015283934
9ea2cf55-cafe-452c-af7b-0669a577bfe3,200.97.179.245,077-173-1019,4666370618245
67e7f9d4-42a8-48d4-b7ea-4941d53cea0d,47.135.8.19,+1-390-008-9281,1222835445082
b9d54377-c1b8-4cd4-81b0-5ab7489da83f,59.125.239.110,940-798-6531x728,6546370191207
65aa5213-3225-45d2-8bc5-6de91392c351,177.34.81.120,+1-727-830-7356x3319,8096439661252
caa77470-12fc-428a-9890-c8d5fd09c017,154.252.68.135,034-062-5888,2467667613113
9a03762f-039a-4b73-8d09-305132250d25,149.244.35.107,001-662-058-2084,4721776694531
f7bd78c8-e30e-4f6a-8dc7-5f7e2dce0cbd,201.128.90.11,(142)134-8509,2972387918209
59f2dd89-4045-4ac7-acd7-74a7d6967466,126.72.119.102,+1-441-169-5373,6421618681029
65f27e18-ca79-4ea1-a439-1f1cbf341f65,7.126.95.202,283.304.3992x342,4737477351014
39e743fd-6894-42fb-aefb-27df2f22a38d,143.14.171.30,1496664918,4624627035985
f91cd6eb-e6ce-4f46-a13d-734acf313b7c,211.161.157.25,047-555-6914,8930312103603
1a634ffb-c808-4261-9ee6-1ce3645ba8cc,28.21.192.116,449.610.9635,5026725296866
923f329d-ea6e-4014-a444-24c99b3ff7a8,141.244.60.237,+1-786-721-7737x5544,5948777235354
7d7401f5-f240-49dc-a2ea-a4f9c384a3d6,12.101.102.107,+1-408-610-3773x6946,5324637861700
3c99de9d-45ed-4090-8421-ba5861ec2b6a,38.50.55.37,+1-594-487-4838x899,7404005481359
f7c8972d-bea4-46c7-90bd-6d7c4f3413b4,87.199.11.124,543.066.1867x52232,7905616838859
0234d58e-2bc1-4404-abd1-9578dafe2ea0,100.5.191.100,(256)861-8351x6774,6222471253456
5b522fa1-2efc-4203-8e90-816aa9352119,11.98.55.44,(865)462-2111x131,3571951109806
2b1d416e-291a-4cb3-b30f-f4d17585e763,85.213.254.248,001-293-154-2134,4801599262909
9fa28a91-b0f4-47b2-88b9-76bb49ba4702,140.60.108.85,142-706-0674x136,6253940217571
09923970-e926-4a87-bf41-84ff7b4fc2c9,44.132.35.60,793-908-5384x81700,8208442008358
86971b87-827b-440e-bad7-0c6ed5fab57d,145.42.242.207,494-368-4633,8100931982013
e09c1ae6-b548-4284-90c6-2dc90bfd593a,205.114.6.250,924.713.7563x84538,7959033279254
b2c2e0de-c0ef-45e2-87b1-bd6f39a96632,181.20.235.211,001-140-769-3586x207,6660755747788
984cee03-9cca-4978-ba41-f8300bc0ba91,52.245.158.179,515-427-5001x878,9590974998084
